uniprot_id	bulk_abundance	new_single_cell_F1	new_single_cell_F3	new_single_cell_F5	new_single_cell_F7	new_single_cell_F9	new_single_cell_F11	new_single_cell_F13	new_single_cell_F15	new_single_cell_F17	new_single_cell_F19	old_single_cell_F3	old_single_cell_F4	old_single_cell_F5	query_id	score
Q9UJW0	160144.93456093	False	False	False	False	False	False	True	False	False	False	False	False	False	Q9UJW0	5.0
Q9UJW7	804.192862538964	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UJW7	4.0
Q9UJW8	1865.46118885959	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UJW8	5.0
Q9UJX0	761.634849847836	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UJX0	5.0
Q9UJX2	137553.162621074	True	True	True	True	True	True	True	True	True	True	False	False	False	Q9UJX2	5.0
Q9UJX3	251081.707858321	False	False	False	False	True	False	False	False	False	False	False	False	False	Q9UJX3	5.0
Q9UJX4	58050.3808785722	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UJX4	5.0
Q9UJX5	58879.0143883378	False	False	False	True	True	False	True	False	False	False	False	False	False	Q9UJX5	5.0
Q9UJX6	33411.7690816073	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UJX6	5.0
Q9UJY1	298739.643468585	True	True	True	True	True	True	True	True	False	True	False	False	False	Q9UJY1	5.0
Q9UJY4	73955.5407465712	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UJY4	5.0
Q9UJY5	38022.9948382528	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UJY5	5.0
Q9UJZ1	1483311.52647398	True	True	True	True	True	True	True	True	True	True	True	True	False	Q9UJZ1	5.0
Q9UK10	127.851245277569	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UK10	3.0
Q9UK13	775.43976987647	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UK13	4.0
Q9UK22	1196.36757933727	False	True	False	True	False	False	True	True	False	False	False	False	False	Q9UK22	5.0
Q9UK23	9661.07351543001	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UK23	5.0
Q9UK28	3181.26214957473	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UK28	3.0
Q9UK32	1004.27193702765	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UK32	5.0
Q9UK33	7732.18643799938	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UK33	5.0
Q9UK39	10923.8608638235	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UK39	5.0
Q9UK41	289613.166062416	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UK41	5.0
Q9UK45	605477.902066156	True	True	True	False	False	False	True	False	False	False	True	True	True	Q9UK45	5.0
Q9UK53	29870.5117072344	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UK53	5.0
Q9UK55	351.260046549347	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UK55	5.0
Q9UK58	34312.3325835399	True	True	True	True	True	True	True	True	True	True	False	False	False	Q9UK58	5.0
Q9UK59	85493.1114901812	False	False	True	True	False	False	True	False	True	True	False	False	False	Q9UK59	5.0
Q9UK61	60818.2469771641	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UK61	5.0
Q9UK73	8290.93861715375	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UK73	5.0
Q9UK76	1484174.68637999	True	True	True	True	True	True	True	True	True	True	True	True	True	Q9UK76	5.0
Q9UK80	3399.24846901825	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UK80	5.0
Q9UK96	300.494735277463	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UK96	5.0
Q9UK97	8668.50575422747	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UK97	5.0
Q9UK99	71010.0071439992	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UK99	5.0
Q9UKA2	2996.94873764564	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKA2	5.0
Q9UKA4	7473.81390613499	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKA4	5.0
Q9UKA8	3823.7983836054	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKA8	5.0
Q9UKA9	60754.948584057	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKA9	5.0
Q9UKB1	22589.2410202803	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKB1	5.0
Q9UKB3	23566.7408339009	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKB3	4.0
Q9UKC9	4644.54836622938	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKC9	5.0
Q9UKD1	62780.4971634838	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKD1	5.0
Q9UKD2	1010069.72200791	True	True	True	True	True	True	True	True	True	True	True	True	True	Q9UKD2	4.0
Q9UKE5	3177.2916140071	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKE5	5.0
Q9UKF6	215795.730900806	False	False	True	False	True	False	True	False	False	True	True	True	False	Q9UKF6	5.0
Q9UKF7	39236.372127334	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKF7	5.0
Q9UKG1	214541.271837411	False	False	True	True	False	False	False	False	False	False	False	False	False	Q9UKG1	5.0
Q9UKG9	13219.5816804465	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKG9	5.0
Q9UKI2	43391.6239148455	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKI2	5.0
Q9UKI8	22403.6030803475	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKI8	5.0
Q9UKJ3	32686.1393206251	False	False	False	True	True	False	True	True	False	True	False	False	False	Q9UKJ3	4.0
Q9UKJ5	1373.16168680712	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKJ5	5.0
Q9UKK3	19198.9780693169	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKK3	5.0
Q9UKK6	103922.435437464	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKK6	5.0
Q9UKK9	1315570.78474021	True	True	True	True	True	True	True	True	True	True	True	True	False	Q9UKK9	5.0
Q9UKL0	101242.902575099	False	True	True	True	False	True	False	False	False	True	False	False	False	Q9UKL0	5.0
Q9UKL3	1047.02342790198	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKL3	5.0
Q9UKL6	3789.68213281344	False	False	False	True	True	False	False	False	False	True	False	False	False	Q9UKL6	5.0
Q9UKM7	90953.3203783322	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKM7	5.0
Q9UKM9	1138680.54800276	True	True	True	True	True	True	True	True	True	True	True	True	True	Q9UKM9	5.0
Q9UKN5	654.62047271475	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKN5	5.0
Q9UKN8	200408.466976411	True	True	True	True	True	True	True	True	True	True	False	False	False	Q9UKN8	5.0
Q9UKP4	194.561525607376	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKP4	5.0
Q9UKR5	4416.15625510027	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKR5	5.0
Q9UKS6	425445.76327085297	True	True	True	True	True	True	True	True	True	True	False	True	False	Q9UKS6	5.0
Q9UKT4	3277.8209710599	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKT4	5.0
Q9UKT5	44868.2027940528	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKT5	5.0
Q9UKT7	10715.8425130925	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKT7	5.0
Q9UKT8	10201.634601841	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKT8	5.0
Q9UKU0	1162.50376140852	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKU0	5.0
Q9UKU7	35722.7358699532	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKU7	5.0
Q9UKU9	4554.72219201105	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKU9	4.0
Q9UKV0	5991.74405741498	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKV0	5.0
Q9UKV3	359126.310492746	True	True	True	True	True	True	True	True	True	True	True	True	True	Q9UKV3	5.0
Q9UKV5	8013.0011274199	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKV5	5.0
Q9UKV8	109431.412883407	True	True	True	True	True	True	True	True	True	True	False	False	False	Q9UKV8	5.0
Q9UKW4	14877.4241399148	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKW4	5.0
Q9UKX2	480.217111385765	True	True	True	True	True	True	True	True	True	True	False	False	False	Q9UKX2	5.0
Q9UKX3		False	False	True	True	False	False	False	False	True	False	False	False	False	Q9UKX3	5.0
Q9UKX5	47942.9958911111	True	True	True	True	True	True	True	True	True	True	False	False	False	Q9UKX5	5.0
Q9UKX7	390056.207124616	True	True	True	True	True	True	True	True	True	True	True	True	True	Q9UKX7	5.0
Q9UKY1	18364.0147202406	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKY1	5.0
Q9UKY4	3624.8105503261	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKY4	5.0
Q9UKY7	723270.457239071	True	True	True	True	True	True	True	True	True	True	False	False	False	Q9UKY7	3.0
Q9UKZ1	23735.4135498173	True	True	False	False	True	True	True	True	False	True	False	False	False	Q9UKZ1	5.0
Q9UKZ9	1137.07514045417	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UKZ9	5.0
Q9UL01	4132.20638834656	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UL01	5.0
Q9UL03	26815.5010799115	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UL03	5.0
Q9UL12	1017.03298153426	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UL12	5.0
Q9UL15	107457.070568171	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UL15	5.0
Q9UL18	30117.6772814838	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UL18	5.0
Q9UL25	362072.562971912	True	True	True	True	True	True	True	True	True	True	True	True	False	Q9UL25	5.0
Q9UL26	47854.4013400309	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UL26	5.0
Q9UL33	92012.845980211	False	False	False	False	True	False	True	False	False	True	False	False	False	Q9UL33	5.0
Q9UL36	387.469941991128	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UL36	4.0
Q9UL40	119416.49702658	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UL40	5.0
Q9UL42	34184.5849174511	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UL42	5.0
Q9UL45	63603.3270753822	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UL45	5.0
Q9UL46	1721428.5725441	True	True	True	True	True	True	True	True	True	True	True	True	True	Q9UL46	5.0
Q9UL49	64.1730618118396	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UL49	5.0
Q9UL51	778.915499179574	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UL51	5.0
Q9UL54	38064.7764149155	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UL54	5.0
Q9UL63	24865.3351322758	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UL63	5.0
Q9UL68	228.228313706568	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UL68	5.0
Q9ULA0	199569.960585782	False	False	False	False	False	True	True	False	False	True	False	False	False	Q9ULA0	5.0
Q9ULC3	83468.6399940706	False	False	False	False	False	True	False	False	False	False	False	False	False	Q9ULC3	5.0
Q9ULC4	978190.349479431	True	True	True	True	True	True	True	True	True	True	False	False	False	Q9ULC4	5.0
Q9ULC5	3313.21820329437	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULC5	5.0
Q9ULC8	2321.26716322435	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULC8	5.0
Q9ULD0	136.068527582744	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULD0	5.0
Q9ULD2	5206.12020107671	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULD2	5.0
Q9ULD4	2149.67097391041	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULD4	5.0
Q9ULD5	630.969891290191	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULD5	5.0
Q9ULD6	528.886846406579	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULD6	5.0
Q9ULD9	855.736730814084	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULD9	3.0
Q9ULE0	2192.5741575989	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULE0	5.0
Q9ULE3	3977.58896453759	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULE3	4.0
Q9ULE6	5314.82080523971	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULE6	4.0
Q9ULF5	33599.9379411165	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULF5	4.0
Q9ULG1	8135.56983407271	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULG1	5.0
Q9ULG6	33112.540314192	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULG6	5.0
Q9ULH0	19682.9230566175	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULH0	5.0
Q9ULH1	11836.224071088	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULH1	5.0
Q9ULH7	80256.608060413	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULH7	5.0
Q9ULI0	5939.11559325678	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULI0	5.0
Q9ULI2	7281.04152712704	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULI2	5.0
Q9ULI3	6572.40764274512	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULI3	5.0
Q9ULI4	841.144698396369	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULI4	4.0
Q9ULJ1	1022.32659267319	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULJ1	5.0
Q9ULJ3	12717.2226151511	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULJ3	5.0
Q9ULJ6	19970.643025286	True	True	False	False	False	False	False	False	False	False	False	False	False	Q9ULJ6	5.0
Q9ULJ7	11015.6467204452	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULJ7	4.0
Q9ULJ8	1326.84940751201	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULJ8	5.0
Q9ULK0	493.460889523683	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULK0	5.0
Q9ULK2	756.476779547507	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULK2	4.0
Q9ULK4	10596.7264460637	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULK4	5.0
Q9ULK5	14465.9845847187	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULK5	5.0
Q9ULK6	7980.14001296275	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULK6	4.0
Q9ULL0	422.430019187813	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULL0	3.0
Q9ULL1	272.649196709718	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULL1	3.0
Q9ULL5	22328.7958884936	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULL5	4.0
Q9ULL8	1246.98981577904	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULL8	5.0
Q9ULM0	1922.75507432545	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULM0	3.0
Q9ULM2	2460.58117205368	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULM2	5.0
Q9ULM3	17510.6372931697	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULM3	5.0
Q9ULM6	15191.0389057636	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULM6	5.0
Q9ULP0	2467.65908328293	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULP0	5.0
Q9ULP9	35551.8302085641	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULP9	5.0
Q9ULQ0	1517.32002677061	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULQ0	5.0
Q9ULQ1	2993.15083405922	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULQ1	5.0
Q9ULR0	306162.818660234	False	False	True	True	False	True	True	True	False	False	False	False	False	Q9ULR0	5.0
Q9ULR3	3841.75210965032	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULR3	5.0
Q9ULR5	11147.4224660954	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULR5	4.0
Q9ULS5	910.863876810984	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULS5	4.0
Q9ULS6		False	False	False	False	False	False	False	False	False	False	False	False	True	Q9ULS6	4.0
Q9ULT0	12838.6404419293	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULT0	5.0
Q9ULT6	2417.75069098007	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULT6	5.0
Q9ULT8	66480.5759605617	True	False	True	False	False	True	True	True	True	True	False	False	False	Q9ULT8	5.0
Q9ULU4	11973.7542161115	True	True	True	True	True	True	True	False	True	True	False	False	False	Q9ULU4	5.0
Q9ULU8	1227.93128228376	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULU8	5.0
Q9ULV0	2310.73800883998	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULV0	5.0
Q9ULV3	18317.9795252537	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULV3	5.0
Q9ULV4	1759062.34444595	True	True	True	True	True	True	True	True	True	True	True	True	True	Q9ULV4	5.0
Q9ULV8	1671.88319393937	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULV8	5.0
Q9ULW0	178420.906970759	True	True	True	True	True	True	True	True	True	True	False	False	False	Q9ULW0	5.0
Q9ULW3	50059.8219087085	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULW3	5.0
Q9ULW5	2204.85566390104	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULW5	5.0
Q9ULX3	272321.195945435	True	True	True	True	True	True	True	True	False	True	True	True	False	Q9ULX3	5.0
Q9ULX5	618.597932637443	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULX5	5.0
Q9ULX6	145448.19856134	True	True	True	True	True	True	True	True	True	True	False	False	False	Q9ULX6	5.0
Q9ULX9	2131.42952789683	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULX9	5.0
Q9ULZ3	32885.7039629237	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9ULZ3	5.0
Q9UM00	84123.5644393188	True	True	True	True	True	True	True	True	True	True	True	True	False	Q9UM00	5.0
Q9UM07	605.53544605989	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UM07	5.0
Q9UM11	6444.35185823881	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UM11	5.0
Q9UM13	72867.0460897694	False	False	False	False	False	True	True	False	False	False	False	False	False	Q9UM13	5.0
Q9UM19	6157.78276944491	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UM19	5.0
Q9UM22	54884.6908957102	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UM22	5.0
Q9UM44	1646.11455256423	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UM44	5.0
Q9UM47	1002.26802056529	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UM47	5.0
Q9UM54	20321.1346200879	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UM54	5.0
Q9UM63	375.980946257351	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UM63	5.0
Q9UM82	1605.32829576913	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UM82	5.0
Q9UMD9	1921.16377479383	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UMD9	5.0
Q9UMF0	3630.96846060372	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UMF0	5.0
Q9UMN6	2751.98395632122	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UMN6	5.0
Q9UMQ3	2284.8063604187	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UMQ3	5.0
Q9UMR2	5484.46049876669	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UMR2	5.0
Q9UMR3	1384.51226331043	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UMR3	5.0
Q9UMR5	70880.9410346339	False	False	False	False	True	False	False	False	False	False	False	False	False	Q9UMR5	5.0
Q9UMR7	1804.69473147679	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UMR7	5.0
Q9UMS0	202842.577911347	False	False	False	False	False	False	True	False	False	False	False	False	False	Q9UMS0	5.0
Q9UMS4	2370985.17381028	True	True	True	True	True	True	True	True	True	True	True	True	True	Q9UMS4	5.0
Q9UMS6	9334.21122354601	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UMS6	5.0
Q9UMW8	868.764952541642	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UMW8	5.0
Q9UMX0	965012.77491441	True	False	True	False	True	False	True	False	False	False	False	False	False	Q9UMX0	5.0
Q9UMX1	20627.795433725	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UMX1	5.0
Q9UMX3	3284.92527621237	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UMX3	5.0
Q9UMX5	294360.545545448	True	True	True	True	True	True	True	True	True	True	True	True	True	Q9UMX5	5.0
Q9UMY1	347490.914959789	True	False	False	True	True	True	False	True	True	True	False	False	False	Q9UMY1	4.0
Q9UMY4	1517550.20274555	True	True	True	True	True	True	True	True	True	True	False	True	False	Q9UMY4	5.0
Q9UMZ2	14887.7820587869	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UMZ2	5.0
Q9UN19	2411.55368939255	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UN19	5.0
Q9UN30	534.48587699687	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UN30	4.0
Q9UN36	5820.40848443095	True	False	True	False	False	True	True	False	False	True	False	False	False	Q9UN36	5.0
Q9UN37	106192.659546142	False	False	True	True	True	True	False	False	False	True	False	False	False	Q9UN37	5.0
Q9UN66	706.755331037494	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UN66	4.0
Q9UN67	5907.69959773911	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UN67	4.0
Q9UN70	1541.77622410744	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UN70	4.0
Q9UN73	378.766075554063	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UN73	5.0
Q9UN79	2772.98751403402	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UN79	5.0
Q9UN81	68511.8789393617	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UN81	5.0
Q9UN86	1669581.43419002	True	True	True	True	True	True	True	True	True	True	True	True	True	Q9UN86	5.0
Q9UN88	5524.22339843669	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UN88	5.0
Q9UNA1	1959.48807462048	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UNA1	5.0
Q9UNA4	3263.89532457635	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UNA4	5.0
Q9UNE2	577741.697086506	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UNE2	5.0
Q9UNE7	425837.062428243	True	True	True	True	True	True	True	True	True	True	True	True	False	Q9UNE7	5.0
Q9UNF0	485210.955162689	True	True	True	True	True	True	True	True	True	True	False	True	False	Q9UNF0	5.0
Q9UNF1	362158.878962513	True	True	True	True	True	True	True	True	True	True	True	True	True	Q9UNF1	5.0
Q9UNH5	498.106564158415	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UNH5	5.0
Q9UNH6	74145.4359258927	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UNH6	5.0
Q9UNH7	560420.954972657	True	True	True	True	True	True	True	True	True	True	False	True	True	Q9UNH7	5.0
Q9UNI6	175463.145692846	False	False	False	False	False	True	True	False	False	False	False	False	False	Q9UNI6	5.0
Q9UNK0	91443.1604422474	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UNK0	5.0
Q9UNK9	3489.18338779049	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UNK9	4.0
Q9UNL2	274220.147738648	True	True	True	True	True	True	True	True	True	True	False	False	False	Q9UNL2	4.0
Q9UNL4	60340.631829174	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UNL4	5.0
Q9UNM6	916042.836247019	True	True	True	True	True	True	True	True	True	True	True	True	False	Q9UNM6	5.0
Q9UNN5	229065.375855802	True	True	True	True	True	True	True	True	True	True	False	False	True	Q9UNN5	5.0
Q9UNN8	21052.4653180448	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UNN8	5.0
Q9UNP9	398831.66616901	False	False	True	True	False	True	True	True	False	False	False	False	False	Q9UNP9	5.0
Q9UNQ0	858.965491434568	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UNQ0	5.0
Q9UNQ2	367418.961820601	True	True	True	True	True	True	True	True	False	True	False	False	False	Q9UNQ2	5.0
Q9UNS1	13873.8568891988	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UNS1	5.0
Q9UNS2	461272.653769465	True	True	True	True	True	True	True	True	True	True	False	False	False	Q9UNS2	5.0
Q9UNT1	45404.5128156509	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UNT1	5.0
Q9UNW1	43084.3779007324	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UNW1	5.0
Q9UNW9	15636.1452312538	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UNW9	5.0
Q9UNX3	478530.097490206	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UNX3	2.0
Q9UNX4	296955.779662839	True	True	True	True	True	True	True	True	True	True	False	False	False	Q9UNX4	3.0
Q9UNY4	39156.9614159815	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UNY4	5.0
Q9UNY5	1159.19493856335	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UNY5	5.0
Q9UNZ2	331626.035887402	True	True	True	True	True	True	True	True	True	True	False	False	True	Q9UNZ2	5.0
Q9UNZ5	528886.846406579	False	False	False	False	False	False	False	False	False	False	True	True	False	Q9UNZ5	2.0
Q9UP38	1514.71614950886	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UP38	5.0
Q9UP52		True	True	True	True	True	True	True	True	True	True	False	False	False	Q9UP52	5.0
Q9UP65	3220.44960930739	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UP65	5.0
Q9UP83	79007.9033963915	False	False	True	False	True	True	True	True	False	True	False	False	False	Q9UP83	5.0
Q9UP95	22428.9224375904	True	False	True	True	True	True	True	True	True	True	False	False	False	Q9UP95	5.0
Q9UPA5	209.851436348114	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPA5	5.0
Q9UPE1	79698.4313211958	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPE1	5.0
Q9UPG8	430.411809930072	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPG8	5.0
Q9UPI3	4774.19498411145	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPI3	5.0
Q9UPM8	6215.90220311596	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPM8	5.0
Q9UPN3	674.369041942711	True	True	True	True	False	True	True	True	True	True	True	True	False	Q9UPN3	5.0
Q9UPN4	90954.036495511	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPN4	5.0
Q9UPN6	48463.5515225354	True	False	True	True	True	True	True	False	False	False	False	False	False	Q9UPN6	5.0
Q9UPN7	84549.3899929483	True	True	True	True	True	True	True	True	True	True	False	False	False	Q9UPN7	5.0
Q9UPN9	49418.7818185149	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9UPN9	5.0
